timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1595243136149,1107,POST Login PT,500,Internal Server Error,Thread Group 1-83,text,false,,11739,297,665,665,http://localhost:8084/PersonalTrainer/api/login,1107,0,97
1595243136143,1115,POST Login PT,500,Internal Server Error,Thread Group 1-113,text,false,,11739,298,666,666,http://localhost:8084/PersonalTrainer/api/login,1115,0,103
1595243136282,991,POST Login PT,500,Internal Server Error,Thread Group 1-274,text,false,,13832,298,693,693,http://localhost:8084/PersonalTrainer/api/login,991,0,0
1595243136282,1002,POST Login PT,500,Internal Server Error,Thread Group 1-277,text,false,,11739,298,710,710,http://localhost:8084/PersonalTrainer/api/login,1002,0,0
1595243136282,1004,POST Login PT,500,Internal Server Error,Thread Group 1-271,text,false,,11739,298,709,709,http://localhost:8084/PersonalTrainer/api/login,1004,0,0
1595243136283,1010,POST Login PT,500,Internal Server Error,Thread Group 1-275,text,false,,11739,298,718,718,http://localhost:8084/PersonalTrainer/api/login,1010,0,0
1595243136282,1018,POST Login PT,500,Internal Server Error,Thread Group 1-273,text,false,,11739,298,719,719,http://localhost:8084/PersonalTrainer/api/login,1018,0,2
1595243136283,1019,POST Login PT,500,Internal Server Error,Thread Group 1-269,text,false,,11739,298,720,720,http://localhost:8084/PersonalTrainer/api/login,1019,0,1
1595243136283,1022,POST Login PT,500,Internal Server Error,Thread Group 1-270,text,false,,13832,298,724,724,http://localhost:8084/PersonalTrainer/api/login,1022,0,1
1595243136284,1028,POST Login PT,500,Internal Server Error,Thread Group 1-280,text,false,,11739,298,725,725,http://localhost:8084/PersonalTrainer/api/login,1028,0,0
1595243136284,1030,POST Login PT,500,Internal Server Error,Thread Group 1-279,text,false,,11739,298,724,724,http://localhost:8084/PersonalTrainer/api/login,1030,0,0
1595243136282,1036,POST Login PT,500,Internal Server Error,Thread Group 1-272,text,false,,11739,298,723,723,http://localhost:8084/PersonalTrainer/api/login,1036,0,0
1595243136284,1036,POST Login PT,500,Internal Server Error,Thread Group 1-268,text,false,,11739,298,722,722,http://localhost:8084/PersonalTrainer/api/login,1036,0,1
1595243136285,1042,POST Login PT,500,Internal Server Error,Thread Group 1-276,text,false,,11739,298,722,722,http://localhost:8084/PersonalTrainer/api/login,1042,0,1
1595243136286,1043,POST Login PT,500,Internal Server Error,Thread Group 1-278,text,false,,11739,298,722,722,http://localhost:8084/PersonalTrainer/api/login,1043,0,1
1595243136291,1049,POST Login PT,500,Internal Server Error,Thread Group 1-281,text,false,,11739,298,735,735,http://localhost:8084/PersonalTrainer/api/login,1048,0,0
1595243136291,1050,POST Login PT,500,Internal Server Error,Thread Group 1-283,text,false,,11739,298,735,735,http://localhost:8084/PersonalTrainer/api/login,1050,0,0
1595243136303,1046,POST Login PT,500,Internal Server Error,Thread Group 1-286,text,false,,11739,298,736,736,http://localhost:8084/PersonalTrainer/api/login,1046,0,0
1595243136339,1017,POST Login PT,500,Internal Server Error,Thread Group 1-285,text,false,,11739,298,740,740,http://localhost:8084/PersonalTrainer/api/login,1017,0,1
1595243136340,1030,POST Login PT,500,Internal Server Error,Thread Group 1-288,text,false,,11739,298,743,743,http://localhost:8084/PersonalTrainer/api/login,1018,0,0
1595243136289,1081,POST Login PT,500,Internal Server Error,Thread Group 1-282,text,false,,13832,298,744,744,http://localhost:8084/PersonalTrainer/api/login,1081,0,1
1595243136340,1030,POST Login PT,500,Internal Server Error,Thread Group 1-289,text,false,,11739,298,744,744,http://localhost:8084/PersonalTrainer/api/login,1030,0,5
1595243136347,1025,POST Login PT,500,Internal Server Error,Thread Group 1-287,text,false,,11739,298,745,745,http://localhost:8084/PersonalTrainer/api/login,1025,0,0
1595243136296,1081,POST Login PT,500,Internal Server Error,Thread Group 1-284,text,false,,11739,298,755,755,http://localhost:8084/PersonalTrainer/api/login,1081,0,2
1595243136347,1046,POST Login PT,500,Internal Server Error,Thread Group 1-291,text,false,,11739,298,791,791,http://localhost:8084/PersonalTrainer/api/login,1046,0,0
1595243136358,1037,POST Login PT,500,Internal Server Error,Thread Group 1-295,text,false,,11739,298,797,797,http://localhost:8084/PersonalTrainer/api/login,1037,0,0
1595243136347,1056,POST Login PT,500,Internal Server Error,Thread Group 1-290,text,false,,11739,298,801,801,http://localhost:8084/PersonalTrainer/api/login,1056,0,1
1595243136348,1055,POST Login PT,500,Internal Server Error,Thread Group 1-292,text,false,,11739,298,801,801,http://localhost:8084/PersonalTrainer/api/login,1053,0,0
1595243136359,1053,POST Login PT,500,Internal Server Error,Thread Group 1-294,text,false,,11739,298,818,818,http://localhost:8084/PersonalTrainer/api/login,1053,0,0
1595243136360,1059,POST Login PT,500,Internal Server Error,Thread Group 1-296,text,false,,11739,298,821,821,http://localhost:8084/PersonalTrainer/api/login,1059,0,0
1595243136369,1052,POST Login PT,500,Internal Server Error,Thread Group 1-297,text,false,,11739,298,820,820,http://localhost:8084/PersonalTrainer/api/login,1052,0,0
1595243136371,1052,POST Login PT,500,Internal Server Error,Thread Group 1-299,text,false,,11739,298,821,821,http://localhost:8084/PersonalTrainer/api/login,1052,0,4
1595243136376,1055,POST Login PT,500,Internal Server Error,Thread Group 1-300,text,false,,11739,298,823,823,http://localhost:8084/PersonalTrainer/api/login,1055,0,1
1595243136376,1055,POST Login PT,500,Internal Server Error,Thread Group 1-302,text,false,,11739,298,823,823,http://localhost:8084/PersonalTrainer/api/login,1055,0,1
1595243136351,1081,POST Login PT,500,Internal Server Error,Thread Group 1-293,text,false,,13832,298,821,821,http://localhost:8084/PersonalTrainer/api/login,1081,0,0
1595243136378,1065,POST Login PT,500,Internal Server Error,Thread Group 1-301,text,false,,11739,298,843,843,http://localhost:8084/PersonalTrainer/api/login,1065,0,0
1595243136371,1082,POST Login PT,500,Internal Server Error,Thread Group 1-298,text,false,,11739,298,846,846,http://localhost:8084/PersonalTrainer/api/login,1082,0,9
1595243136413,1045,POST Login PT,500,Internal Server Error,Thread Group 1-310,text,false,,11739,298,846,846,http://localhost:8084/PersonalTrainer/api/login,1045,0,0
1595243136378,1082,POST Login PT,500,Internal Server Error,Thread Group 1-303,text,false,,11739,298,848,848,http://localhost:8084/PersonalTrainer/api/login,1082,0,0
1595243136379,1083,POST Login PT,500,Internal Server Error,Thread Group 1-304,text,false,,11739,298,852,852,http://localhost:8084/PersonalTrainer/api/login,1083,0,1
1595243136388,1079,POST Login PT,500,Internal Server Error,Thread Group 1-305,text,false,,11739,298,866,866,http://localhost:8084/PersonalTrainer/api/login,1079,0,0
1595243136415,1057,POST Login PT,500,Internal Server Error,Thread Group 1-313,text,false,,11739,298,873,873,http://localhost:8084/PersonalTrainer/api/login,1057,0,4
1595243136419,1058,POST Login PT,500,Internal Server Error,Thread Group 1-311,text,false,,11739,298,881,881,http://localhost:8084/PersonalTrainer/api/login,1058,0,1
1595243136398,1084,POST Login PT,500,Internal Server Error,Thread Group 1-308,text,false,,11739,298,888,888,http://localhost:8084/PersonalTrainer/api/login,1084,0,0
1595243136398,1086,POST Login PT,500,Internal Server Error,Thread Group 1-306,text,false,,13832,298,887,887,http://localhost:8084/PersonalTrainer/api/login,1086,0,0
1595243136423,1063,POST Login PT,500,Internal Server Error,Thread Group 1-318,text,false,,11739,298,886,886,http://localhost:8084/PersonalTrainer/api/login,1063,0,0
1595243136398,1092,POST Login PT,500,Internal Server Error,Thread Group 1-307,text,false,,11739,298,885,885,http://localhost:8084/PersonalTrainer/api/login,1092,0,1
1595243136415,1085,POST Login PT,500,Internal Server Error,Thread Group 1-315,text,false,,11739,298,886,886,http://localhost:8084/PersonalTrainer/api/login,1085,0,0
1595243136414,1088,POST Login PT,500,Internal Server Error,Thread Group 1-312,text,false,,11739,298,885,885,http://localhost:8084/PersonalTrainer/api/login,1088,0,1
1595243136422,1085,POST Login PT,500,Internal Server Error,Thread Group 1-317,text,false,,11739,298,892,892,http://localhost:8084/PersonalTrainer/api/login,1085,0,0
1595243136428,1087,POST Login PT,500,Internal Server Error,Thread Group 1-319,text,false,,11739,298,899,899,http://localhost:8084/PersonalTrainer/api/login,1087,0,0
1595243136427,1092,POST Login PT,500,Internal Server Error,Thread Group 1-316,text,false,,11739,298,898,898,http://localhost:8084/PersonalTrainer/api/login,1092,0,1
1595243136414,1113,POST Login PT,500,Internal Server Error,Thread Group 1-309,text,false,,11739,298,900,900,http://localhost:8084/PersonalTrainer/api/login,1113,0,1
1595243136429,1103,POST Login PT,500,Internal Server Error,Thread Group 1-320,text,false,,11739,298,904,904,http://localhost:8084/PersonalTrainer/api/login,1103,0,0
1595243136431,1103,POST Login PT,500,Internal Server Error,Thread Group 1-321,text,false,,11739,298,909,909,http://localhost:8084/PersonalTrainer/api/login,1102,0,1
1595243136438,1100,POST Login PT,500,Internal Server Error,Thread Group 1-324,text,false,,11739,298,921,921,http://localhost:8084/PersonalTrainer/api/login,1100,0,1
1595243136415,1128,POST Login PT,500,Internal Server Error,Thread Group 1-314,text,false,,13832,298,921,921,http://localhost:8084/PersonalTrainer/api/login,1128,0,11
1595243136436,1109,POST Login PT,500,Internal Server Error,Thread Group 1-323,text,false,,11739,298,920,920,http://localhost:8084/PersonalTrainer/api/login,1109,0,1
1595243136442,1108,POST Login PT,500,Internal Server Error,Thread Group 1-326,text,false,,11739,298,919,919,http://localhost:8084/PersonalTrainer/api/login,1108,0,5
1595243136441,1118,POST Login PT,500,Internal Server Error,Thread Group 1-325,text,false,,11739,298,929,929,http://localhost:8084/PersonalTrainer/api/login,1118,0,7
1595243136448,1111,POST Login PT,500,Internal Server Error,Thread Group 1-327,text,false,,11739,298,929,929,http://localhost:8084/PersonalTrainer/api/login,1111,0,0
1595243136449,1118,POST Login PT,500,Internal Server Error,Thread Group 1-328,text,false,,11739,298,936,936,http://localhost:8084/PersonalTrainer/api/login,1118,0,1
1595243136452,1117,POST Login PT,500,Internal Server Error,Thread Group 1-330,text,false,,11739,298,936,936,http://localhost:8084/PersonalTrainer/api/login,1117,0,0
1595243136460,1117,POST Login PT,500,Internal Server Error,Thread Group 1-331,text,false,,11739,298,936,936,http://localhost:8084/PersonalTrainer/api/login,1117,0,0
1595243136460,1125,POST Login PT,500,Internal Server Error,Thread Group 1-332,text,false,,11739,298,936,936,http://localhost:8084/PersonalTrainer/api/login,1124,0,0
1595243136463,1126,POST Login PT,500,Internal Server Error,Thread Group 1-334,text,false,,11739,298,935,935,http://localhost:8084/PersonalTrainer/api/login,1126,0,2
1595243136467,1129,POST Login PT,500,Internal Server Error,Thread Group 1-335,text,false,,11739,298,940,940,http://localhost:8084/PersonalTrainer/api/login,1129,0,1
1595243136470,1131,POST Login PT,500,Internal Server Error,Thread Group 1-337,text,false,,11739,298,939,939,http://localhost:8084/PersonalTrainer/api/login,1131,0,0
1595243136470,1133,POST Login PT,500,Internal Server Error,Thread Group 1-329,text,false,,11739,298,938,938,http://localhost:8084/PersonalTrainer/api/login,1133,0,1
1595243136460,1145,POST Login PT,500,Internal Server Error,Thread Group 1-322,text,false,,13832,298,937,937,http://localhost:8084/PersonalTrainer/api/login,1145,0,0
1595243136473,1140,POST Login PT,500,Internal Server Error,Thread Group 1-336,text,false,,11739,298,947,947,http://localhost:8084/PersonalTrainer/api/login,1140,0,0
1595243136535,1083,POST Login PT,500,Internal Server Error,Thread Group 1-344,text,false,,11739,298,958,958,http://localhost:8084/PersonalTrainer/api/login,1083,0,1
1595243136513,1112,POST Login PT,500,Internal Server Error,Thread Group 1-338,text,false,,11739,298,958,958,http://localhost:8084/PersonalTrainer/api/login,1112,0,0
1595243136461,1166,POST Login PT,500,Internal Server Error,Thread Group 1-333,text,false,,11739,298,957,957,http://localhost:8084/PersonalTrainer/api/login,1166,0,1
1595243136523,1109,POST Login PT,500,Internal Server Error,Thread Group 1-339,text,false,,11739,298,956,956,http://localhost:8084/PersonalTrainer/api/login,1109,0,0
1595243136537,1098,POST Login PT,500,Internal Server Error,Thread Group 1-343,text,false,,11739,298,955,955,http://localhost:8084/PersonalTrainer/api/login,1098,0,2
1595243136523,1113,POST Login PT,500,Internal Server Error,Thread Group 1-340,text,false,,11739,298,956,956,http://localhost:8084/PersonalTrainer/api/login,1113,0,0
1595243136529,1109,POST Login PT,500,Internal Server Error,Thread Group 1-341,text,false,,11739,298,955,955,http://localhost:8084/PersonalTrainer/api/login,1109,0,1
1595243136539,1115,POST Login PT,500,Internal Server Error,Thread Group 1-345,text,false,,11739,298,962,962,http://localhost:8084/PersonalTrainer/api/login,1115,0,1
1595243136543,1118,POST Login PT,500,Internal Server Error,Thread Group 1-347,text,false,,11739,298,963,963,http://localhost:8084/PersonalTrainer/api/login,1118,0,1
1595243136547,1116,POST Login PT,500,Internal Server Error,Thread Group 1-348,text,false,,11739,298,962,962,http://localhost:8084/PersonalTrainer/api/login,1116,0,0
1595243136558,1106,POST Login PT,500,Internal Server Error,Thread Group 1-350,text,false,,11739,298,962,962,http://localhost:8084/PersonalTrainer/api/login,1106,0,0
1595243136557,1109,POST Login PT,500,Internal Server Error,Thread Group 1-349,text,false,,11739,298,961,961,http://localhost:8084/PersonalTrainer/api/login,1109,0,0
1595243136529,1142,POST Login PT,500,Internal Server Error,Thread Group 1-342,text,false,,13832,298,961,961,http://localhost:8084/PersonalTrainer/api/login,1142,0,1
1595243136559,1122,POST Login PT,500,Internal Server Error,Thread Group 1-351,text,false,,11739,298,961,961,http://localhost:8084/PersonalTrainer/api/login,1122,0,1
1595243136543,1140,POST Login PT,500,Internal Server Error,Thread Group 1-346,text,false,,11739,298,960,960,http://localhost:8084/PersonalTrainer/api/login,1140,0,1
1595243136561,1126,POST Login PT,500,Internal Server Error,Thread Group 1-352,text,false,,11739,298,960,960,http://localhost:8084/PersonalTrainer/api/login,1126,0,0
1595243136564,1125,POST Login PT,500,Internal Server Error,Thread Group 1-353,text,false,,11739,298,959,959,http://localhost:8084/PersonalTrainer/api/login,1125,0,0
1595243136564,1127,POST Login PT,500,Internal Server Error,Thread Group 1-354,text,false,,11739,298,959,959,http://localhost:8084/PersonalTrainer/api/login,1127,0,0
1595243136572,1121,POST Login PT,500,Internal Server Error,Thread Group 1-355,text,false,,11739,298,958,958,http://localhost:8084/PersonalTrainer/api/login,1121,0,1
1595243136584,1151,POST Login PT,500,Internal Server Error,Thread Group 1-358,text,false,,11739,298,957,957,http://localhost:8084/PersonalTrainer/api/login,1151,0,0
1595243136584,1152,POST Login PT,500,Internal Server Error,Thread Group 1-367,text,false,,11739,298,956,956,http://localhost:8084/PersonalTrainer/api/login,1152,0,0
1595243136580,1156,POST Login PT,500,Internal Server Error,Thread Group 1-364,text,false,,11739,298,956,956,http://localhost:8084/PersonalTrainer/api/login,1156,0,1
1595243136574,1162,POST Login PT,500,Internal Server Error,Thread Group 1-356,text,false,,13832,298,956,956,http://localhost:8084/PersonalTrainer/api/login,1162,0,0
1595243136580,1157,POST Login PT,500,Internal Server Error,Thread Group 1-363,text,false,,11739,298,953,953,http://localhost:8084/PersonalTrainer/api/login,1157,0,1
1595243136580,1160,POST Login PT,500,Internal Server Error,Thread Group 1-362,text,false,,11739,298,952,952,http://localhost:8084/PersonalTrainer/api/login,1160,0,0
1595243136579,1162,POST Login PT,500,Internal Server Error,Thread Group 1-357,text,false,,11739,298,952,952,http://localhost:8084/PersonalTrainer/api/login,1162,0,0
1595243136583,1168,POST Login PT,500,Internal Server Error,Thread Group 1-361,text,false,,11739,298,958,958,http://localhost:8084/PersonalTrainer/api/login,1168,0,1
